2004,Mattie Bethea Mount Tabor,5’06.00”,,Patience Coleman,Southern Durham 5’08.00”,,Sarah Portee,T.W. Andrews,5’02.00”,Jessica Peaks,Durham Sch. of Arts,5’02.00”
2005,Jennifer Webster Providence,5’06.00”,,Patience Coleman,Southern Durham 5’04.00”,,Jordan Lee,Cedar Ridge,5’02.00”,Jessica Peaks,Durham Sch. of Arts,5’04.00”
2006,Patience Coleman S. Durham,5’10.00”,,Ashley Talley,North Iredell 5’08.00”,,Danielle Adams,Northside-Jax,5’04.00”,Brittany Alston,Jordan Matthews,5’02.00”
2007,Patience Coleman S. Durham,5’08.00”,,Laura Langley,Southern Nash 5’08.00”,,Jordan Lee,Cedar Ridge,5’06.00”,Sarah Herd,Cherryville,5’02.00”
2008,Cierra Burdick S. Mecklenburg 5’05.00”,,,Laura Langley,Southern Nash 5’04.00”,,Danielle Adams,Northside-Jax,5’06.00”,Shaquiela Robinson,South Robeson,5’02.00”
2009,Brittany Burton Person,5’06.00”,,Shenika Scales,Morehead 5’03.00”,,Meredith Foster,West Henderson,5’03.00”,Shaquiela Robinson,South Robeson,5’06.00”
2010,Sarah Graham WF-Rolesville,5’06.00”,,Danielle Butts,South Central 5’06.00”,,Libby Florence,Cedar Ridge,5’03.00”,Shaquiela Robinson,South Robeson,5’04.00”
2011,Sarah Graham WF-Rolesville,5’08.00”,,Danielle Butts,South Central 5’04.00”,,Cheyenne Miller,East Rutherford,5’07.00”,Stephanie Johnson,Andrews,5’04.00”
2012,Alexis Perry Jordan,5’08.00”,,LaTrondra Murrow,Harding 5’06.00”,,Hunter Welborn,Starmount,5’06.00”,Makayla Roten,West Wilkes,5’04.00”
2013,Gustell Preston Mount Tabor,5’06.00”,,Qizeah Jackson,Westover 5’04.00”,,Hunter Welborn,Starmount,5’06.00”,Makayla Roten,West Wilkes,5’06.00”
2014,Jordyn Brown Jordan,5’04.00”,,Qizeah Jackson,Westover 5’08.00”,,Charity Snelling,Franklinton,5’05.00”,Hunter Welborn,Starmount,5’08.00”
2015,Jordyn Brown Jordan,5’06.00”,,Julia Scoles,South Iredell 5’06.00”,,Joya Blackwell,Hertford County,5’06.00”,Kylie Polsgrove,Avery County,5’06.00”
2016,Kenya Livingston Rocky River,5’08.00”,,Maci Bunting,Asheboro 5’06.00”,,Mikel Franklin,T.W. Andrews,5’07.00”,McKenzie Scott,Queens Grant,5’02.00”
2017,Morgan Smalls Panther Creek,5’08.00”,,Jaelyn Warren,Cuthbertson 5’04.00”,,Joya Blackwell,Hertford County,5’04.00”,McKenzie Scott,Queens Grant,5’04.00”
2018,Morgan Smalls Panther Creek,6’00.25”,,Gabrielle Ryan,Hillside 5’02.00”,,Kennedy Conner,Franklin,5’04.00”,Tierra Benders,East Carteret,5’02.00”
2019,Morgan Smalls Panther Creek,5’10.00”,,Rebekah Smith,Franklinton 5’04.00”,,Angel Bowden,Durham Sch. Arts,5’03.00”,Kathlyn Mauck,Mount Airy,5’02.00”
"",,4A,,,3A,,,2A,,,1A,
1999,Becky Post,WF-Rolesville 9’00.00”,,Jessica Pierce,Southern Nash 9’00.00”,,Erin Johnson,Swansboro 7”06.00”,,Terri Matthews,Starmount,8’00.00”
2000,Jodie Nettles,Providence 11’00.00”,,Michelle Velez,T.C. Roberson 10’00.00”,,Erin Johnson,Swansboro 9’00.00”,,Terri Matthews,Starmount,9:06.00”
2001,Erica Dickerson,Millbrook 11’07.00”,,Tatyana Kirichenko,Western Guilford 11’00.00”,,Rhonette Phillips,West Brunswick 10’00.00”,,Susan Shore,Starmount,9’00.00”
2002,Kinsey Batts,Cary 10’06.00”,,Ashley Marino,North Buncombe 10’06.00”,,Natalie Savewich,Mount Pleasant 9’06.00”,,Jessica Fowler,Hendersonville,10’06.00”
2003,Tracy Prohoniak,Vance 10’06.00”,,Amanda Massey,North Buncombe 9’00.00”,,Natalie Savewich,Mount Pleasant 10’00.00”,,Susan Shore,Starmount,9’06.00”
2004,Sallie Gurganus,Watauga 11’00.00”,,Jenny Cambron,Asheville 9’06.00”,,Melissa Cabe,West Henderson 9’06.00”,,Shea Snow,Starmount,10’07.00”
2005,Sallie Gurganus,Watauga 11’08.00”,,Victoria Shobe,Weddington 11’06.00”,,Arielle Dawkins,Western Guilford 10’00.50”,,Shea Snow,Starmount,10’00.00”
2006,Sallie Gurganus,Watauga 12’01.00”,,Caitlin Thornley,Ragsdale 12’00.00”,,Megan Williams,Ledford 10’00.00”,,Melanie Frye,West Wilkes,9’06.00”
2007,Joanna Wright,R.J. Reynolds 11’06.00”,,Jordan Daywalt,Statesville 11’06.00”,,Katrina Krider,Ashe County 9’06.00”,,Caitlin Ritchie,South Stanly,9’06.00”
2008,Taylor Cook,Watauga 11’00.00”,,Jordan Daywalt,Statesville 11’06.00”,,Megan Williams,Ledford 10’06.00”,,Gretta Eller,West Wilkes,9’00.00”
2009,Cassie Crawford,Panther Creek 11’06.00”,,Ashleigh Culpepper,Franklin 10’00.00”,,Raven Stanley,Surry Central 9’00.00”,,Jasmine Patterson,South Stanly,9’00.00”
2010,Cassie Crawford,Panther Creek 12’06.00”,,Ashleigh Culpepper,Franklin 10’06.00”,,K.C. Watson,Swansboro 9’03.00”,,Jasmine Patterson,South Stanly,9’06.00”
2011,Sydney White,East Forsyth 12’07.00”,,Sage Proffitt,North Buncombe 11’06.00”,,Raven Stanley,Surry Central 10’00.00”,,Tess Rogers,North Stokes,11’00.00”
2012,Sydney White,East Forsyth 12’09.00”,,Sage Proffitt,North Buncombe 11’06.00”,,Korie Bennett,Swansboro 10’06.00”,,Tess Rogers,North Stokes,10’06.00”
2013,Kristen Lee,Wakefield 13’00.00”,,Brooke Shelton,Ledford 11’06.00”,,Liz Wood,Cuthbertson 10’06.00”,,Tess Rogers,North Stokes 10’06.00”,
2014,Anna Eaton,Apex 12’06.00”,,Liz Wood,Cuthbertson 11’06.00”,,Danielle Brown,Franklin 11’02.00”,,Moriah Boyette,North Stokes 10’03.00”,
2015,Anna Eaton,Apex 12’06.00”,,Shaye Stegall,Marvin Ridge 10’06.00”,,Josephine Johnson,Draughn 9’06.00”,,Maddie Cole,Robbinsville 10’00.00”,
2016,Chesney Ward,Ragsdale 13’02.00”,,Tessa Sheets,Northwood 12’01.00”,,Leanna Seagraves,Draughn 9’00.00”,,Sarah Hyatt,Swain County 8’06.00”,
2017,Olivia Goodwin,Cary 12’06.00”,,Tessa Sheets,Northwood 12’06.00”,,Netanya Linares,Parkwood 10’00.00”,,Hailey Sheppard,North Stokes 9’00.00”,
2018,Lindsay Absher,West Forsyth 13’03.00”,,Riley Felts,Weddington 12’00.00”,,Sarah Brown,Surry Central 12’00.00”,,Lakelyn Bass,Hobbton 11’00.00”,
2019,Lindsay Absher,West Forsyth 12’00.00”,,Ava Studney,Cuthbertson 11’06.00”,,Sarah Brown,Surry Central 12’06.50”,,Hallah Panther,Cherokee 10’00.00”,
2020,MEET CANCELLED (COVID-19 PANDEMIC),,,MEET CANCELLED (COVID-19 PANDEMIC),,,MEET CANCELLED (COVID-19 PANDEMIC),,,MEET CANCELLED (COVID-19 PANDEMIC),,
1977,Stanback,Pinecrest,11.10
1978,Stanback,Pinecrest,10.90
1979,Denise Dayle,Hillside,11.00
1980,Denise Dayle,Hillside,12.00
1981,Mamie Wilson,Northern Durham,11.80
1982,Pat Braxton,Jacksonville,12.40
1983,Carla McLaughlin,Northern Durham,11.70
1984,Carla McLaughlin,Northern Durham,11.88
1985,Lamonda Miller,Chase,11.90
1986,Adrienne Ferguson,Dudley,11.96,Adrienne Ferguson,Dudley,11.96,Linda Bryant,Manteo,11.90
1987,Marlene Poole,Grimsley,12.32,San Harrison,T.W. Andrews,12.32,Rachel Small,Lexington,12.26
1988,Marlene Poole,Grimsley,12.26,Alice Vinson,Sun Valley,12.65,Tammy Ballard,North Brunswick,12.62
1989,Marlene Poole,Dudley,11.74,Alice Vinson,Sun Valley,12.20,Rachel Small,Lexington,12.63
1990,Marlene Poole,Dudley,11.95,Alice Vinson,Sun Valley,12.03,Melissa Harris,West Montgomery,12.79
1991,Tarsha Bess,West Charlotte,11.88,Katrina Jarrett,North Rowan,12.30,Nikki Harris,North Stanly,12.51
1992,Elisha Marshall,Douglas Byrd,12.18,Sherry Faust,Southern Alamance,12.43,Amanda Johnson,East Carteret,12.59
1993,Kim Wilson,Grimsley,12.20,Toi Wilson,D.H. Conley,11.83,Amanda Johnson,East Carteret,12.41
1994,Elisha Marshall Douglas Byrd,12.18,,Sabrina Thompson,Fike,12.09,Latoya Johnson Eastern Alamance,,12.57,Wendy Wilson,Chatham Central,13.14
1995,Dana Hoope Harding,11.93,,Sabrina Thompson,Fike,11.95,Carmen Weldon Salisbury,,12.40,Conova Young,Lejeune,12.91
1996,Crystal Cox Pine Forest,11.80,,Sabrina Thompson,Fike,11.95,Rasheca Barrow Currituck,,12.23,Conova Young,Lejeune,12.67
1997,Crystal Cox Pine Forest,11.86,,Shirena James,Hickory,12.51,Jenny Cassell Southern Guilford,,12.42,Conova Young,Lejeune,12.48
1998,Demetria Washington Terry Sanford,12.10,,Anissa Gainey,Clayton,12.20,Michelin Middlebrooks High Point Central,,12.49,Shayla Horne,Bladenboro,12.49
1999,Danielle Davis Seventy-First,12.03,,Anissa Gainey,Clayton,12.12,Leeanne Minton West Wilkes,,12.78,Shalyce Smith,James Kenan,12.79
2000,Felicia Fant Olympic,11.96,,Anissa Gainey,Clayton,12.06,Tameka Peterson Wallace-Rose Hill,,12.17,Shalyce Smith,James Kenan,12.62
2001,Michelle Dixon Southeast Raleigh 12.18,,,Nasheena Quick,T.W. Andrews,12.45,Tameka Peterson Wallace-Rose Hill,,12.07,Cynethia Rooks,Northampton-West,12.52
2002,Shamaya Poe West Charlotte,***,,Tempess Stark,Northwest Cabarrus,12.18,Nashenna Quick T.W. Andrews,,12.37,Evette Brown,South Stokes,12.24
2003,Joya Rodgers Harding,12.21,,Tempess Stark,Northwest Cabarrus,12.21,Lovetta Perry Southern Vance,,12.39,Cynethia Rooks,Northampton-West,12.33
2004,Erica Montgomery Mount Tabor,11.78,,Mae Boone,Hertford,12.35,Shontay Dodd Greene Central,,12.25,Evette Brown,South Stokes,12.18
2005,Shamya Poe West Charlotte,11.84,,Toree Roseboro,East Lincoln,12.22,Ashley McKiver T.W. Andrews,,12.31,Christina Gray,North Brunswick,12.50
2006,Gabby Mayo Southeast Raleigh 11.14,,,Kelsey McCorkle,South Central,11.83,Alexis Jenkins North Brunswick,,12.62,Jania Bogle,Princeton,12.69
2007,Gabby Mayo Southeast Raleigh 11.43,,,Stormy Kendrick,Forestview,11.79,Lindsay Fuller Cedar Ridge,,12.27,Jania Bogle,Princeton,12.35
2008,Jacinda Evans Southern Durham 11.77,,,Kelsey McCorkle,South Central,11.83,Lindsay Fuller Cedar Ridge,,12.40,Jania Bogle,Princeton,12.47
2009,Nyosha Bryant West Charlotte,11.92,,Stormy Kendrick,Forestview,12.11,Lindsay Fuller Cedar Ridge,,12.44,Jania Bogle,Princeton,12.25
2010,Vashti Bandy Butler,12.05,,Maleena Reid,North Gaston,11.92,Paisley Simmons T.W. Andrews,,12.08,Leroya Banks,Perquimans,12.30
2011,Gabrielle Gray High Point Central 11.94,,,Nyshedra Brown,West Craven,12.33,Marisa Bellamy Bunn,,11.91,Leroya Banks,Perquimans,12.10
2012,Alexis Murphy Apex,11.60,,Nyshedra Brown,West Craven,11.77,Paisley Simmons T.W. Andrews,,12.03,Chasity Roberts,Jones,12.41
2013,Jasmine Dawson West Johnston,11.70,,Qizeah Jackson,Westover,12.18,Paisley Simmons T.W. Andrews,,12.05,Sloan Williams,Winston-Salem Prep,12.33
2014,Katlin Sherman Parkland,11.88,,Courtney Warner,C.B. Aycock,11.93,Reneazia Collins Monroe,,12.42,Sloan Williams,Winston-Salem Prep,12.18
2015,Katlin Sherman Parkland,11.53,,Courtney Warner,C.B. Aycock,11.80,Tia Glover St. Pauls,,12.37,Deonica Reid,Winston-Salem Prep,12.43
2016,Tamara Clark High Point Central 11.52,,,Mya Daye,Northern Vance,12.06,Tajah Walston Cummings,,11.94,Sydney McCoy,Camden County,12.17
2017,Tamara Clark High Point Central 11.72,,,Mya Daye,Northern Vance,11.96,Nicole Barnes T.W. Andrews,,12.09,Araybian Lilly,West Montgomery,12.65
2018,Jonah Ross Garner,11.84,,Alexis Patterson,Parkland,11.78,Tahalia Fairman Southwest Onslow,,12.30,Araybian Lilly,West Montgomery,12.48
2019,Jonah Ross Garner,11.83,,Alexis Patterson,Parkland,11.95,Allysia Farrar Cummings,,11.92,Ja’Ciya Guthrie,Bessemer City,12.08
1977,Julie Shea,Cardinal Gibbons,2:16.60
1978,Briscoe,Chapel Hill,2:17.10
1979,Mary Shea,Cardinal Gibbons,2:13.20
1980,S. Owens,Western Guilford,2:15.20
1981,Delphine Mabry,SouthWest Edgecombe,2:21.10
1982,Delphine Mabry,SouthWest Edgecombe,2:13.50
1983,Kathy Ormsby,Richmond,2:18.10
1984,Leah Ann Miller,North Rowan,2:15.73
1985,Marrianne Carraher,Lee County,2:12.43
1986,Missie Purgason,Washington,2:18.37,Missy Purgason,Washington,2:18.37,No Record,,
1987,Tonya Willis,Morehead,2:18.37,Francine Dumas,T.C. Roberson,2:18.12,Maria Trent,NC Science & Math,2:25.22
1988,Tomi Ogumba,East Mecklenburg,2:18.34,Jennifer Bennett,West Carteret,2:19.99,Patty Shoaf,West Davidson,2:23.45
1989,Leslie McCaskill,East Mecklenburg,2:17.66,Jennifer Bennett,West Carteret,2:22.24,Ros Hall,Murphy,2:25.27
1990,Amy Neal,East Forsyth,2:15.30,Amy Thatcher,Enka,2:23.09,Claudia Newman,East Montgomery,2:18.50
1991,Amy Clark,North Mecklenburg,2:16.88,Suzanne Black,Sun Valley,2:21.20,Karen Godlock,Polk County,2:19.30
1992,Michelle McRae,Williams,2:17.13,Mia Richardson,McMichael,2:16.81,Karen Godlock,Polk County,2:17.53
1993,Winifred Winston,Hoke County,2:18.58,Laura Hughes,Sun Valley,2:22.61,Karen Godlock,Polk County,2:16.34
1994,U. McLean,Enloe 2:17.72,,Laura Hughes,Sun Valley,2:20.79,Amy Knox,West Henderson,2:25.80,Jill Lawrence,Surry Central 2:31.10
1995,Keeya McManus,Olympic 2:14.90,,Mary Osada,T.C. Roberson,2:21.08,Sarah Day,Ledford,2:26.35,Cathy Pryor,South Davidson 2:28.80
1996,Florencia Hunt,Hillside 2:15.86,,Amanda Becker,Fuquay-Varina,2:18.60,Jennifer Dimsdale,Polk County,2:20.20,Julie Stackhouse,Hayesville 2:20.70
1997,Ursula McLean,West Charlotte 2:19.46,,Amanda Becker,Fuquay-Varina,2:19.01,Sarah Day,Ledford,2:20.62,Julie Stackhouse,Hayesville 2:22.82
1998,Donna Bealer,Watauga 2:16.78,,Melinda Dubose,Enka,2:20.14,Kara Gillespie,Surry Central,2:23.67,Jennifer Dimsdale,Polk County 2:21.60
1999,Karen Medlin,Athens Drive 2:18.32,,Nayly Bulkeley,Southwest Guilford,2:19.53,Heidi Sloop,West Wilkes,2:25.25,Jennifer Dimsdale,Polk County 2:25.12
2000,Molly Doyle,Sanderson 2:19.10,,Kelly Derry,Franklin,2:21.62,Krystal Knoll,North Stanly,2:27.54,Jessica Heitpas,Rosewood 2:26.66
2001,Karen Medlin,Broughton 2:18.79,,Jessica Carrol,Harding,2:20.08,Jessica Durrant,North Henderson,2:27.40,Jessica Heitpas,Rosewood 2:24.12
2002,Julia Lucas,Myers Park 2:15.28,,Jeretha Massey,Ben L. Smith,2:20.02,Michelle Matthews,Swansboro,2:20.68,Shea Tamey,Murphy 2:21.00
2003,Krystle Medlin,SE Raleigh 2:20.20,,Hannah Parks,Glenn,2:21.17,Michelle Matthews,Swansboro,2:23.56,Kayla Robertson,Surry Central 2:22.43
2004,Krystle Medlin,SE Raleigh 2:16.40,,Chinelle McFadden,Hillside,2:21.07,Colleen McKown,Brevard,2:22.22,Kayla Robertson,Surry Central 2:24.81
2005,Aja Jackson,Waddell 2:16.90,,Stephanie Snyder,Enka,2:18.93,Christina Moore,Pender,2:18.43,Chelsie Dillard,North Stokes 2:26.57
2006,Lindsay Broyhill,Page 2:15.42,,Sarah Dugan,T.C. Roberson,2:21.00,Kennedy Wolfe,Cedar Ridge,2:20.01,Chelsie Dillard,North Stokes 2:26.42
2007,Callan Fike,Athens Drive 2:14.60,,Brandy Swann,Jacksonville,2:17.14,Kennedy Wolfe,Cedar Ridge,2:22.77,Tara Lindeman,Hendersonville 2:20.83
2008,Maraya Slatter,West Johnston 2:17.83,,Ryanna Henderson,Jacksonville,2:15.15,Heather Beichner,Cardinal Gibbons,2:18.61,Tara Lindeman,Hendersonville 2:15.56
2009,Becca Deloache,Myers Park 2:13.87,,LeaAnna Godwin,Triton,2:16.81,Morgan Turner,Lincolnton,2:21.03,Chelsea Treadway,Swain County 2:20.47
2010,Jocelyn Keen,Fuquay-Varina 2:12.79,,Taryn Stern,Hickory Ridge,2:20.52,Kaylan Lance,Brevard,2:19.76,Chelsea Treadway,Swain County 2:19.50
2011,Shelby Howell,New Hanover 2:13.05,,Megan Kunkel,Cardinal Gibbons,2:17.74,Grace Morken,Carrboro,2:13.09,Chelsea Treadway,Swain County 2:14.70
2012,Shelby Howell,New Hanover 2:11.99,,Blake Dodge,West Carteret,2:16.03,Grace Morken,Carrboro,2:18.26,Hunter Latimer,Gray Stone Day 2:21.94
2013,Megan Sullivan,Broughton 2:13.29,,Blake Dodge,West Carteret,2:13.23,Grace Morken,Carrboro,2:16.71,Malia Ellington,Comm. Sch. Davidson 2:20.37
2014,Lauren Moody,T.C. Roberson 2:12.84,,Blake Dodge,West Carteret,2:13.86,Maysa Araba,Carrboro,2:16.41,Malia Ellington,Comm. Sch. Davidson 2:15.87
2015,G’Jasmyne Butler,Leesville Road 2:11.07,,Anna Vess,A.C. Reynolds,2:17.41,Maysa Araba,Carrboro,2:15.18,Malia Ellington,Comm. Sch. Davidson 2:12.26
2016,Nevada Mareno,Leesville Road 2:08.51,,Anna Vess,A.C. Reynolds,2:13.28,Brittany Stanly,Mount Pleasant,2:13.53,Emma Pindur,Swain County 2:22.77
2017,TiCoiya Gidderon,High Point Central 2:11.93,,Emme Fisher,West Carteret,2:15.69,Kaleigh Hanson,Croatan,2:19.28,Emma Pindur,Swain County 2:19.26
2018,TiCoiya Gidderon,High Point Central 2:13.76,,Megan Marvin,Chapel Hill,2:12.74,Kaleigh Hanson,Croatan,2:19.43,Victoria Swepson,Research Triangle 2:20.40
2019,Caroline Todd,Cardinal Gibbons 2:15.08,,Megan Marvin,Chapel Hill,2:13.26,Faith Younts,Patton,2:21.92,Victoria Swepson,Research Triangle 2:18.84
1977,Julie Shea,Cardinal Gibbons,4:43.10
1978,Gail Hafley,Sanderson,5:05.70
1979,Mary Shea,Cardinal Gibbons,4:58.00
1980,Joan Nesbitt,East Mecklenburg,5:05.70
1981,Kathy Ormsby,Richmond,4:59.00
1982,Kathy Ormsby,Richmond,4:59.00
1983,Kathy Ormsby,Richmond,4:56.80
1984,Wendy McLees,Grimsley,5:05.17
1985,Marriane Carraher,Lee County,5:18.21
1986,Francine Dumas,T.C. Roberson,5:02.29,Francine Dumas,T.C. Roberson,5:02.29,Amy Bingham,NC Science & Math,5:38.45
1987,Cessy Hudson,East Burke,5:07.03,Francine Dumas,T.C. Roberson,5:10.69,Maria Trent,NC Science & Math,5:35.90
1988,Cessy Hudson,East Burke,5:10.38,Charlotte Smith,Shelby,5:23.85,Erin Smyth,Lejeune,5:24.49
1989,Carrie Hoag,Garinger,5:13.14,Jennifer Olive,Enka,5:16.96,Erin Smyth,Lejeune,5:22.20
1990,Kelly Clark,Lee County,5:07.79,Mia Richardson,McMichael,5:24.91,Julie Barba,Lejeune,5:20.41
1991,Ami Herrman,Providence,5:04.42,Mia Richardson,McMichael,5:16.70,Karen Godlock,Polk County,5:08.84
1992,Ami Herrman,Providence,4:51.59,Mia Richardson,McMichael,5:10.94,Karen Godlock,Polk County,5:06.34
1993,Ami Herrman,Providence,5:09.92,Rebekah Frick,East Rowan,5:24.84,Karen Godlock,Polk County,5:05.69
1994,Francis Warner E.E. Smith,4:59.92,,Laura Hughes,Sun Valley,5:15.67,Amy Knox,West Henderson 5:25.60,,Suzanne Shelton,East Surry 5:39.44
1995,Meredith Faircloth Broughton,5:09.29,,Amanda Becker,Fuquay-Varina,5:08.01,Sarah Day,Ledford 5:25.41,,Kristy Whitaker,Murphy 5:31.98
1996,Florencia Hunt Hunt,5:09.01,,Amanda Becker,Fuquay-Varina,5:05.79,Jennifer Dimmsdale,Polk County 5:08.18,,Julie Stackhouse,Hayesville 5:17.00
1997,Fran Lattie Lumberton,5:19.31,,Sarah Vance Goodman,T.C. Roberson,5:03.05,Sarah Day,Ledford 5:13.97,,Kristy Whitaker,Murphy 5:31.46
1998,Mary Floyd Enloe,5:12.03,,Sarah Vance Goodman,T.C. Roberson,5:03.80,Heidi Sloop,West Wilkes 5:23.26,,Jennifer Dimsdale,Polk County 5:19.05
1999,Alisha Little East Burke,5:08.40,,Christina Berndt,Fred T. Foard,5:10.04,Heidi Sloop,West Wilkes 5:15.55,,Ariel Glassman,Hendersonville 5:15.34
2000,Julia Lucas Myers Park,5:05.59,,Danielle Deines,T.C. Roberson,5:20.73,Heidi Sloop,West Wilkes 5:22.04,,Jessie Stackhouse,Hayesville 5:37.39
2001,Rachel Kitson Chapel Hill,5:11.93,,Alica Valtin,Western Harnett,5:08.69,Heidi Sloop,West Wilkes 5:20.55,,Erika Schneble,Hendersonville 5:16.85
2002,Julia Lucas Myers Park,5:06.02,,Jessica Collins,Eastern Wayne,5:18.76,Christal Rayle,Randleman 5:30.01,,Erika Schneble,Hendersonville 5:06.67
2003,Taylor Steelman Mount Tabor,5:06.39,,Hannah Parks,Glenn,5:19.48,LeighAnn Taylor,Monroe 5:18.65,,Kayla Robertson,Surry Central 5:15.49
2004,Kate Merrill Jordan,5:07.83,,Hannah Parks,Glenn,5:22.07,LeighAnn Taylor,Monroe 5:16.44,,Summer Graham,Princeton 5:27.04
2005,Aja Jackson Waddell,5:09.76,,Hannah Parks,Glenn,5:13.34,Christina Moore,Pender 5:13.07,,Elisabeth Elliot,Polk County 5:33.34
2006,Callan Fike Athens Drive,5:06.15,,Hannah McArdle,T.C. Roberson,5:18.83,Heather Beichner,Cardinal Gibbons 5:08.50,,Heather Hoffman,Bishop McGuinness 5:26.78
2007,Callan Fike Athens Drive,4:59.83,,Ryanna Henderson,Jacksonville,5:14.67,Heather Beichner,Cardinal Gibbons 5:09.50,,Anna Hayes,East Wilkes 5:25.99
2008,Kimberly Spano N. Mecklenburg,5:07.91,,Kenyetta Iyevbele,Olympic,5:07.29,Heather Beichner,Cardinal Gibbons 4:57.05,,Jade Farlow,South Stanly 5:19.02
2009,Carolyn Baskir East Chapel Hill 4:56.87,,,Laura Hoer,T.C. Roberson,5:00.31,Halsey Merritt,Cardinal Gibbons 5:16.82,,Kristen Stout,Hendersonville 5:20.96
2010,Samantha George Millbrook,4:55.67,,Sarah Rapp,Cardinal Gibbons,5:04.10,Francesca Perone,Carrboro 5:25.44,,Carol Blankenship,East Wilkes 5:06.62
2011,Samantha George Millbrook,4:58.75,,Sarah Rapp,Cardinal Gibbons,5:07.05,Grace Morken,Carrboro 5:13.09,,Kristen Stout,Hendersonville 5:19.32
2012,Samantha George Millbrook,4:51.54,,Jentzen Jones,Fike,5:13.07,Grace Morken,Carrboro 5:09.13,,Elizabeth Lackey,Hendersonville 5:25.27
2013,Mattie Blue Broughton,5:02.52,,Blake Dodge,West Carteret,4:59.35,Grace Morken,Carrboro 5:13.00,,Malia Ellington,Comm. Sch. Davidson 5:01.37
2014,Blair Ramsey Grimsley,4:57.20,,Anna Vess,A.C. Reynolds,5:00.39,Maysa Araba,Carrboro 5:03.52,,Malia Ellington,Comm. Sch. Davidson 4:59.88
2015,Elly Henes Green Hope,4:58.84,,Anna Vess,A.C. Reynolds,5:03.49,Maysa Araba,Carrboro 4:55.78,,Malia Ellington,Comm.Sch. Davidson 5:04.85
2016,Nevada Mareno Leesville Road,4:51.57,,Anna Vess,A.C. Reynolds,5:00.09,Brittany Stanley,Mount Pleasant 4:59.96,,Jo Snow,Mount Airy 5:22.39
